edaae300-172d-11ed-a610-2dd4a9227126;ts_anglevertical;anglevertical;ts_charge;charge;ts_co2;co2;ts_humidity;humidity;ts_illumination;illumination;ts_noise;noise;ts_powerstate;powerstate;ts_temperature;temperature;ts_timestamp;timestamp;ts_type;type
;2022-08-20 02:40:30;88;2022-08-20 02:40:30;65;2022-08-20 02:40:30;619;2022-08-20 02:40:30;28;2022-08-20 02:40:30;0;2022-08-20 02:40:30;45;2022-08-20 02:40:30;1;2022-08-20 02:40:30;28.3;2022-08-20 02:40:30;1660952430;2022-08-20 02:55:30;normal
;2022-08-20 02:45:30;88;2022-08-20 02:45:30;65;2022-08-20 02:45:30;608;2022-08-20 02:45:30;28;2022-08-20 02:45:30;0;2022-08-20 02:45:30;45;2022-08-20 02:45:30;1;2022-08-20 02:45:30;28.3;2022-08-20 02:45:30;1660952730;2022-08-20 03:00:30;normal
;2022-08-20 02:50:30;88;2022-08-20 02:50:30;65;2022-08-20 02:50:30;633;2022-08-20 02:50:30;28;2022-08-20 02:50:30;0;2022-08-20 02:50:30;45;2022-08-20 02:50:30;1;2022-08-20 02:50:30;28.3;2022-08-20 02:50:30;1660953030;2022-08-20 03:05:30;normal
;2022-08-20 02:55:30;89;2022-08-20 02:55:30;65;2022-08-20 02:55:30;628;2022-08-20 02:55:30;28;2022-08-20 02:55:30;0;2022-08-20 02:55:30;45;2022-08-20 02:55:30;1;2022-08-20 02:55:30;28.3;2022-08-20 02:55:30;1660953330;2022-08-20 03:10:30;normal
;2022-08-20 03:00:30;88;2022-08-20 03:00:30;65;2022-08-20 03:00:30;620;2022-08-20 03:00:30;29;2022-08-20 03:00:30;0;2022-08-20 03:00:30;45;2022-08-20 03:00:30;1;2022-08-20 03:00:30;28.2;2022-08-20 03:00:30;1660953630;2022-08-20 03:15:30;normal
;2022-08-20 03:05:30;87;2022-08-20 03:05:30;65;2022-08-20 03:05:30;616;2022-08-20 03:05:30;29;2022-08-20 03:05:30;0;2022-08-20 03:05:30;45;2022-08-20 03:05:30;1;2022-08-20 03:05:30;28.2;2022-08-20 03:05:30;1660953930;2022-08-20 03:20:30;normal
;2022-08-20 03:10:30;87;2022-08-20 03:10:30;65;2022-08-20 03:10:30;628;2022-08-20 03:10:30;29;2022-08-20 03:10:30;0;2022-08-20 03:10:30;45;2022-08-20 03:10:30;1;2022-08-20 03:10:30;28.2;2022-08-20 03:10:30;1660954230;2022-08-20 03:25:30;normal
;2022-08-20 03:15:30;88;2022-08-20 03:15:30;65;2022-08-20 03:15:30;622;2022-08-20 03:15:30;29;2022-08-20 03:15:30;0;2022-08-20 03:15:30;45;2022-08-20 03:15:30;1;2022-08-20 03:15:30;28.2;2022-08-20 03:15:30;1660954530;2022-08-20 03:30:30;normal
;2022-08-20 03:20:30;88;2022-08-20 03:20:30;65;2022-08-20 03:20:30;629;2022-08-20 03:20:30;29;2022-08-20 03:20:30;0;2022-08-20 03:20:30;45;2022-08-20 03:20:30;1;2022-08-20 03:20:30;28.2;2022-08-20 03:20:30;1660954830;2022-08-20 03:35:30;normal
;2022-08-20 03:25:30;88;2022-08-20 03:25:30;65;2022-08-20 03:25:30;612;2022-08-20 03:25:30;30;2022-08-20 03:25:30;0;2022-08-20 03:25:30;45;2022-08-20 03:25:30;1;2022-08-20 03:25:30;28.2;2022-08-20 03:25:30;1660955130;2022-08-20 03:40:30;normal
;2022-08-20 03:30:30;87;2022-08-20 03:30:30;65;2022-08-20 03:30:30;627;2022-08-20 03:30:30;30;2022-08-20 03:30:30;0;2022-08-20 03:30:30;45;2022-08-20 03:30:30;1;2022-08-20 03:30:30;28.2;2022-08-20 03:30:30;1660955430;2022-08-20 03:45:30;normal
;2022-08-20 03:35:30;87;2022-08-20 03:35:30;65;2022-08-20 03:35:30;628;2022-08-20 03:35:30;30;2022-08-20 03:35:30;0;2022-08-20 03:35:30;45;2022-08-20 03:35:30;1;2022-08-20 03:35:30;28.2;2022-08-20 03:35:30;1660955730;2022-08-20 03:50:30;normal
;2022-08-20 03:40:30;86;2022-08-20 03:40:30;65;2022-08-20 03:40:30;644;2022-08-20 03:40:30;30;2022-08-20 03:40:30;0;2022-08-20 03:40:30;45;2022-08-20 03:40:30;1;2022-08-20 03:40:30;28.2;2022-08-20 03:40:30;1660956030;2022-08-20 03:55:30;normal
;2022-08-20 03:45:30;88;2022-08-20 03:45:30;65;2022-08-20 03:45:30;621;2022-08-20 03:45:30;30;2022-08-20 03:45:30;0;2022-08-20 03:45:30;45;2022-08-20 03:45:30;1;2022-08-20 03:45:30;28.1;2022-08-20 03:45:30;1660956330;2022-08-20 04:00:30;normal
;2022-08-20 03:50:30;88;2022-08-20 03:50:30;65;2022-08-20 03:50:30;637;2022-08-20 03:50:30;31;2022-08-20 03:50:30;0;2022-08-20 03:50:30;45;2022-08-20 03:50:30;1;2022-08-20 03:50:30;28.1;2022-08-20 03:50:30;1660956630;2022-08-20 04:05:30;normal
;2022-08-20 03:55:30;88;2022-08-20 03:55:30;65;2022-08-20 03:55:30;630;2022-08-20 03:55:30;31;2022-08-20 03:55:30;0;2022-08-20 03:55:30;45;2022-08-20 03:55:30;1;2022-08-20 03:55:30;28.1;2022-08-20 03:55:30;1660956930;2022-08-20 04:10:30;normal
;2022-08-20 04:00:30;87;2022-08-20 04:00:30;65;2022-08-20 04:00:30;648;2022-08-20 04:00:30;31;2022-08-20 04:00:30;0;2022-08-20 04:00:30;45;2022-08-20 04:00:30;1;2022-08-20 04:00:30;28.1;2022-08-20 04:00:30;1660957230;2022-08-20 04:15:30;normal
;2022-08-20 04:05:30;87;2022-08-20 04:05:30;65;2022-08-20 04:05:30;631;2022-08-20 04:05:30;31;2022-08-20 04:05:30;0;2022-08-20 04:05:30;45;2022-08-20 04:05:30;1;2022-08-20 04:05:30;28.1;2022-08-20 04:05:30;1660957530;2022-08-20 04:20:30;normal
;2022-08-20 04:10:30;87;2022-08-20 04:10:30;65;2022-08-20 04:10:30;634;2022-08-20 04:10:30;31;2022-08-20 04:10:30;0;2022-08-20 04:10:30;45;2022-08-20 04:10:30;1;2022-08-20 04:10:30;28;2022-08-20 04:10:30;1660957830;2022-08-20 04:25:30;normal
;2022-08-20 04:15:30;87;2022-08-20 04:15:30;65;2022-08-20 04:15:30;627;2022-08-20 04:15:30;31;2022-08-20 04:15:30;0;2022-08-20 04:15:30;45;2022-08-20 04:15:30;1;2022-08-20 04:15:30;28;2022-08-20 04:15:30;1660958130;2022-08-20 04:30:30;normal
;2022-08-20 04:20:30;87;2022-08-20 04:20:30;65;2022-08-20 04:20:30;627;2022-08-20 04:20:30;31;2022-08-20 04:20:30;0;2022-08-20 04:20:30;45;2022-08-20 04:20:30;1;2022-08-20 04:20:30;28;2022-08-20 04:20:30;1660958430;2022-08-20 04:35:30;normal
;2022-08-20 04:25:30;88;2022-08-20 04:25:30;65;2022-08-20 04:25:30;631;2022-08-20 04:25:30;31;2022-08-20 04:25:30;0;2022-08-20 04:25:30;45;2022-08-20 04:25:30;1;2022-08-20 04:25:30;27.9;2022-08-20 04:25:30;1660958730;2022-08-20 04:40:30;normal
;2022-08-20 04:30:30;88;2022-08-20 04:30:30;65;2022-08-20 04:30:30;605;2022-08-20 04:30:30;32;2022-08-20 04:30:30;0;2022-08-20 04:30:30;45;2022-08-20 04:30:30;1;2022-08-20 04:30:30;27.9;2022-08-20 04:30:30;1660959030;2022-08-20 04:45:30;normal
;2022-08-20 04:35:30;89;2022-08-20 04:35:30;65;2022-08-20 04:35:30;633;2022-08-20 04:35:30;32;2022-08-20 04:35:30;0;2022-08-20 04:35:30;45;2022-08-20 04:35:30;1;2022-08-20 04:35:30;27.9;2022-08-20 04:35:30;1660959330;2022-08-20 04:50:30;normal
;2022-08-20 04:40:30;88;2022-08-20 04:40:30;65;2022-08-20 04:40:30;617;2022-08-20 04:40:30;32;2022-08-20 04:40:30;0;2022-08-20 04:40:30;45;2022-08-20 04:40:30;1;2022-08-20 04:40:30;27.9;2022-08-20 04:40:30;1660959630;2022-08-20 04:55:30;normal
;2022-08-20 04:45:30;87;2022-08-20 04:45:30;65;2022-08-20 04:45:30;622;2022-08-20 04:45:30;32;2022-08-20 04:45:30;0;2022-08-20 04:45:30;45;2022-08-20 04:45:30;1;2022-08-20 04:45:30;27.9;2022-08-20 04:45:30;1660959930;2022-08-20 05:00:30;normal
;2022-08-20 04:50:30;87;2022-08-20 04:50:30;65;2022-08-20 04:50:30;633;2022-08-20 04:50:30;32;2022-08-20 04:50:30;2;2022-08-20 04:50:30;45;2022-08-20 04:50:30;1;2022-08-20 04:50:30;27.9;2022-08-20 04:50:30;1660960230;2022-08-20 05:05:30;normal
;2022-08-20 04:55:30;88;2022-08-20 04:55:30;65;2022-08-20 04:55:30;625;2022-08-20 04:55:30;32;2022-08-20 04:55:30;2;2022-08-20 04:55:30;45;2022-08-20 04:55:30;1;2022-08-20 04:55:30;27.8;2022-08-20 04:55:30;1660960530;2022-08-20 05:10:30;normal
;2022-08-20 05:00:30;88;2022-08-20 05:00:30;65;2022-08-20 05:00:30;611;2022-08-20 05:00:30;32;2022-08-20 05:00:30;2;2022-08-20 05:00:30;45;2022-08-20 05:00:30;1;2022-08-20 05:00:30;27.8;2022-08-20 05:00:30;1660960830;2022-08-20 05:15:30;normal
;2022-08-20 05:05:30;88;2022-08-20 05:05:30;65;2022-08-20 05:05:30;635;2022-08-20 05:05:30;31;2022-08-20 05:05:30;5;2022-08-20 05:05:30;45;2022-08-20 05:05:30;1;2022-08-20 05:05:30;27.8;2022-08-20 05:05:30;1660961130;2022-08-20 05:20:30;normal
;2022-08-20 05:10:30;88;2022-08-20 05:10:30;65;2022-08-20 05:10:30;645;2022-08-20 05:10:30;31;2022-08-20 05:10:30;7;2022-08-20 05:10:30;45;2022-08-20 05:10:30;1;2022-08-20 05:10:30;27.8;2022-08-20 05:10:30;1660961430;2022-08-20 05:25:30;normal
;2022-08-20 05:15:30;87;2022-08-20 05:15:30;65;2022-08-20 05:15:30;625;2022-08-20 05:15:30;31;2022-08-20 05:15:30;12;2022-08-20 05:15:30;45;2022-08-20 05:15:30;1;2022-08-20 05:15:30;27.8;2022-08-20 05:15:30;1660961730;2022-08-20 05:30:30;normal
;2022-08-20 05:20:30;87;2022-08-20 05:20:30;65;2022-08-20 05:20:30;642;2022-08-20 05:20:30;31;2022-08-20 05:20:30;15;2022-08-20 05:20:30;45;2022-08-20 05:20:30;1;2022-08-20 05:20:30;27.8;2022-08-20 05:20:30;1660962030;2022-08-20 05:35:30;normal
;2022-08-20 05:25:30;88;2022-08-20 05:25:30;65;2022-08-20 05:25:30;635;2022-08-20 05:25:30;31;2022-08-20 05:25:30;23;2022-08-20 05:25:30;45;2022-08-20 05:25:30;1;2022-08-20 05:25:30;27.8;2022-08-20 05:25:30;1660962330;2022-08-20 05:40:30;normal
;2022-08-20 05:30:30;88;2022-08-20 05:30:30;65;2022-08-20 05:30:30;637;2022-08-20 05:30:30;31;2022-08-20 05:30:30;25;2022-08-20 05:30:30;45;2022-08-20 05:30:30;1;2022-08-20 05:30:30;27.8;2022-08-20 05:30:30;1660962630;2022-08-20 05:45:30;normal
;2022-08-20 05:35:30;87;2022-08-20 05:35:30;65;2022-08-20 05:35:30;623;2022-08-20 05:35:30;31;2022-08-20 05:35:30;53;2022-08-20 05:35:30;45;2022-08-20 05:35:30;1;2022-08-20 05:35:30;27.8;2022-08-20 05:35:30;1660962930;2022-08-20 05:50:30;normal
;2022-08-20 05:40:30;87;2022-08-20 05:40:30;65;2022-08-20 05:40:30;636;2022-08-20 05:40:30;31;2022-08-20 05:40:30;53;2022-08-20 05:40:30;45;2022-08-20 05:40:30;1;2022-08-20 05:40:30;27.8;2022-08-20 05:40:30;1660963230;2022-08-20 05:55:30;normal
;2022-08-20 05:45:30;88;2022-08-20 05:45:30;65;2022-08-20 05:45:30;622;2022-08-20 05:45:30;31;2022-08-20 05:45:30;66;2022-08-20 05:45:30;45;2022-08-20 05:45:30;1;2022-08-20 05:45:30;27.7;2022-08-20 05:45:30;1660963530;2022-08-20 06:00:30;normal
;2022-08-20 05:50:30;88;2022-08-20 05:50:30;65;2022-08-20 05:50:30;610;2022-08-20 05:50:30;31;2022-08-20 05:50:30;76;2022-08-20 05:50:30;45;2022-08-20 05:50:30;1;2022-08-20 05:50:30;27.7;2022-08-20 05:50:30;1660963830;2022-08-20 06:05:30;normal
;2022-08-20 05:55:30;87;2022-08-20 05:55:30;65;2022-08-20 05:55:30;632;2022-08-20 05:55:30;31;2022-08-20 05:55:30;87;2022-08-20 05:55:30;45;2022-08-20 05:55:30;1;2022-08-20 05:55:30;27.7;2022-08-20 05:55:30;1660964130;2022-08-20 06:10:30;normal
;2022-08-20 06:00:30;88;2022-08-20 06:00:30;65;2022-08-20 06:00:30;633;2022-08-20 06:00:30;31;2022-08-20 06:00:30;256;2022-08-20 06:00:30;45;2022-08-20 06:00:30;1;2022-08-20 06:00:30;27.7;2022-08-20 06:00:30;1660964430;2022-08-20 06:15:30;normal
;2022-08-20 06:05:30;88;2022-08-20 06:05:30;65;2022-08-20 06:05:30;625;2022-08-20 06:05:30;31;2022-08-20 06:05:30;376;2022-08-20 06:05:30;45;2022-08-20 06:05:30;1;2022-08-20 06:05:30;27.8;2022-08-20 06:05:30;1660964730;2022-08-20 06:20:30;normal
;2022-08-20 06:10:30;88;2022-08-20 06:10:30;65;2022-08-20 06:10:30;626;2022-08-20 06:10:30;31;2022-08-20 06:10:30;376;2022-08-20 06:10:30;45;2022-08-20 06:10:30;1;2022-08-20 06:10:30;27.9;2022-08-20 06:10:30;1660965030;2022-08-20 06:25:30;normal
;2022-08-20 06:15:30;88;2022-08-20 06:15:30;65;2022-08-20 06:15:30;629;2022-08-20 06:15:30;31;2022-08-20 06:15:30;496;2022-08-20 06:15:30;45;2022-08-20 06:15:30;1;2022-08-20 06:15:30;27.9;2022-08-20 06:15:30;1660965330;2022-08-20 06:30:30;normal
;2022-08-20 06:20:30;88;2022-08-20 06:20:30;65;2022-08-20 06:20:30;622;2022-08-20 06:20:30;31;2022-08-20 06:20:30;604;2022-08-20 06:20:30;45;2022-08-20 06:20:30;1;2022-08-20 06:20:30;28;2022-08-20 06:20:30;1660965630;2022-08-20 06:35:30;normal
;2022-08-20 06:25:30;88;2022-08-20 06:25:30;65;2022-08-20 06:25:30;624;2022-08-20 06:25:30;31;2022-08-20 06:25:30;678;2022-08-20 06:25:30;44;2022-08-20 06:25:30;1;2022-08-20 06:25:30;28.1;2022-08-20 06:25:30;1660965930;2022-08-20 06:40:30;normal
;2022-08-20 06:30:30;88;2022-08-20 06:30:30;65;2022-08-20 06:30:30;637;2022-08-20 06:30:30;30;2022-08-20 06:30:30;765;2022-08-20 06:30:30;45;2022-08-20 06:30:30;1;2022-08-20 06:30:30;28.2;2022-08-20 06:30:30;1660966230;2022-08-20 06:45:30;normal
;2022-08-20 06:35:30;88;2022-08-20 06:35:30;65;2022-08-20 06:35:30;627;2022-08-20 06:35:30;30;2022-08-20 06:35:30;911;2022-08-20 06:35:30;45;2022-08-20 06:35:30;1;2022-08-20 06:35:30;28.3;2022-08-20 06:35:30;1660966530;2022-08-20 06:50:30;normal
;2022-08-20 06:40:30;88;2022-08-20 06:40:30;65;2022-08-20 06:40:30;618;2022-08-20 06:40:30;30;2022-08-20 06:40:30;1016;2022-08-20 06:40:30;45;2022-08-20 06:40:30;1;2022-08-20 06:40:30;28.4;2022-08-20 06:40:30;1660966830;2022-08-20 06:55:30;normal
;2022-08-20 06:45:30;88;2022-08-20 06:45:30;65;2022-08-20 06:45:30;627;2022-08-20 06:45:30;30;2022-08-20 06:45:30;1105;2022-08-20 06:45:30;45;2022-08-20 06:45:30;1;2022-08-20 06:45:30;28.5;2022-08-20 06:45:30;1660967130;2022-08-20 07:00:30;normal
;2022-08-20 06:50:30;87;2022-08-20 06:50:30;65;2022-08-20 06:50:30;625;2022-08-20 06:50:30;30;2022-08-20 06:50:30;619;2022-08-20 06:50:30;44;2022-08-20 06:50:30;1;2022-08-20 06:50:30;28.6;2022-08-20 06:50:30;1660967430;2022-08-20 07:05:30;normal
;2022-08-20 06:55:30;88;2022-08-20 06:55:30;65;2022-08-20 06:55:30;628;2022-08-20 06:55:30;30;2022-08-20 06:55:30;240;2022-08-20 06:55:30;44;2022-08-20 06:55:30;1;2022-08-20 06:55:30;28.5;2022-08-20 06:55:30;1660967730;2022-08-20 07:10:30;normal
;2022-08-20 07:00:30;88;2022-08-20 07:00:30;65;2022-08-20 07:00:30;616;2022-08-20 07:00:30;30;2022-08-20 07:00:30;174;2022-08-20 07:00:30;44;2022-08-20 07:00:30;1;2022-08-20 07:00:30;28.5;2022-08-20 07:00:30;1660968030;2022-08-20 07:15:30;normal
;2022-08-20 07:05:30;88;2022-08-20 07:05:30;65;2022-08-20 07:05:30;634;2022-08-20 07:05:30;30;2022-08-20 07:05:30;94;2022-08-20 07:05:30;44;2022-08-20 07:05:30;1;2022-08-20 07:05:30;28.3;2022-08-20 07:05:30;1660968330;2022-08-20 07:20:30;normal
;2022-08-20 07:10:30;88;2022-08-20 07:10:30;65;2022-08-20 07:10:30;633;2022-08-20 07:10:30;31;2022-08-20 07:10:30;84;2022-08-20 07:10:30;45;2022-08-20 07:10:30;1;2022-08-20 07:10:30;28.2;2022-08-20 07:10:30;1660968630;2022-08-20 07:25:30;normal
;2022-08-20 07:15:30;88;2022-08-20 07:15:30;64;2022-08-20 07:15:30;634;2022-08-20 07:15:30;31;2022-08-20 07:15:30;87;2022-08-20 07:15:30;45;2022-08-20 07:15:30;1;2022-08-20 07:15:30;28.2;2022-08-20 07:15:30;1660968930;2022-08-20 07:30:30;normal
;2022-08-20 07:20:30;88;2022-08-20 07:20:30;64;2022-08-20 07:20:30;620;2022-08-20 07:20:30;31;2022-08-20 07:20:30;140;2022-08-20 07:20:30;45;2022-08-20 07:20:30;1;2022-08-20 07:20:30;28.1;2022-08-20 07:20:30;1660969230;2022-08-20 07:35:30;normal
;2022-08-20 07:25:30;88;2022-08-20 07:25:30;64;2022-08-20 07:25:30;625;2022-08-20 07:25:30;31;2022-08-20 07:25:30;209;2022-08-20 07:25:30;45;2022-08-20 07:25:30;1;2022-08-20 07:25:30;28.1;2022-08-20 07:25:30;1660969530;2022-08-20 07:40:30;normal
;2022-08-20 07:30:30;88;2022-08-20 07:30:30;64;2022-08-20 07:30:30;621;2022-08-20 07:30:30;31;2022-08-20 07:30:30;473;2022-08-20 07:30:30;45;2022-08-20 07:30:30;1;2022-08-20 07:30:30;28;2022-08-20 07:30:30;1660969830;2022-08-20 07:45:30;normal
;2022-08-20 07:35:30;88;2022-08-20 07:35:30;64;2022-08-20 07:35:30;597;2022-08-20 07:35:30;30;2022-08-20 07:35:30;1710;2022-08-20 07:35:30;45;2022-08-20 07:35:30;1;2022-08-20 07:35:30;28.2;2022-08-20 07:35:30;1660970130;2022-08-20 07:50:30;normal
;2022-08-20 07:40:30;88;2022-08-20 07:40:30;64;2022-08-20 07:40:30;623;2022-08-20 07:40:30;30;2022-08-20 07:40:30;1643;2022-08-20 07:40:30;45;2022-08-20 07:40:30;1;2022-08-20 07:40:30;28.3;2022-08-20 07:40:30;1660970430;2022-08-20 07:55:30;normal
;2022-08-20 07:45:30;85;2022-08-20 07:45:30;64;2022-08-20 07:45:30;628;2022-08-20 07:45:30;30;2022-08-20 07:45:30;1763;2022-08-20 07:45:30;45;2022-08-20 07:45:30;1;2022-08-20 07:45:30;28.6;2022-08-20 07:45:30;1660970730;2022-08-20 08:00:30;normal
;2022-08-20 07:50:30;88;2022-08-20 07:50:30;64;2022-08-20 07:50:30;614;2022-08-20 07:50:30;30;2022-08-20 07:50:30;1638;2022-08-20 07:50:30;45;2022-08-20 07:50:30;1;2022-08-20 07:50:30;28.7;2022-08-20 07:50:30;1660971030;2022-08-20 08:05:30;normal
;2022-08-20 07:55:30;87;2022-08-20 07:55:30;64;2022-08-20 07:55:30;635;2022-08-20 07:55:30;29;2022-08-20 07:55:30;785;2022-08-20 07:55:30;45;2022-08-20 07:55:30;1;2022-08-20 07:55:30;28.8;2022-08-20 07:55:30;1660971330;2022-08-20 08:10:30;normal
;2022-08-20 08:00:30;88;2022-08-20 08:00:30;64;2022-08-20 08:00:30;633;2022-08-20 08:00:30;29;2022-08-20 08:00:30;291;2022-08-20 08:00:30;44;2022-08-20 08:00:30;1;2022-08-20 08:00:30;28.7;2022-08-20 08:00:30;1660971630;2022-08-20 08:15:30;normal
;2022-08-20 08:05:30;88;2022-08-20 08:05:30;64;2022-08-20 08:05:30;623;2022-08-20 08:05:30;30;2022-08-20 08:05:30;184;2022-08-20 08:05:30;44;2022-08-20 08:05:30;1;2022-08-20 08:05:30;28.6;2022-08-20 08:05:30;1660971930;2022-08-20 08:20:30;normal
;2022-08-20 08:10:30;87;2022-08-20 08:10:30;64;2022-08-20 08:10:30;585;2022-08-20 08:10:30;30;2022-08-20 08:10:30;158;2022-08-20 08:10:30;44;2022-08-20 08:10:30;1;2022-08-20 08:10:30;28.6;2022-08-20 08:10:30;1660972230;2022-08-20 08:25:30;normal
;2022-08-20 08:15:30;87;2022-08-20 08:15:30;64;2022-08-20 08:15:30;624;2022-08-20 08:15:30;30;2022-08-20 08:15:30;130;2022-08-20 08:15:30;44;2022-08-20 08:15:30;1;2022-08-20 08:15:30;28.5;2022-08-20 08:15:30;1660972530;2022-08-20 08:30:30;normal
;2022-08-20 08:20:30;88;2022-08-20 08:20:30;64;2022-08-20 08:20:30;619;2022-08-20 08:20:30;30;2022-08-20 08:20:30;128;2022-08-20 08:20:30;44;2022-08-20 08:20:30;1;2022-08-20 08:20:30;28.4;2022-08-20 08:20:30;1660972830;2022-08-20 08:35:30;normal
;2022-08-20 08:25:30;88;2022-08-20 08:25:30;64;2022-08-20 08:25:30;623;2022-08-20 08:25:30;30;2022-08-20 08:25:30;609;2022-08-20 08:25:30;45;2022-08-20 08:25:30;1;2022-08-20 08:25:30;28.3;2022-08-20 08:25:30;1660973130;2022-08-20 08:40:30;normal
;2022-08-20 08:30:30;88;2022-08-20 08:30:30;64;2022-08-20 08:30:30;632;2022-08-20 08:30:30;30;2022-08-20 08:30:30;158;2022-08-20 08:30:30;44;2022-08-20 08:30:30;1;2022-08-20 08:30:30;28.3;2022-08-20 08:30:30;1660973430;2022-08-20 08:45:30;normal
;2022-08-20 08:35:30;87;2022-08-20 08:35:30;64;2022-08-20 08:35:30;624;2022-08-20 08:35:30;30;2022-08-20 08:35:30;125;2022-08-20 08:35:30;45;2022-08-20 08:35:30;1;2022-08-20 08:35:30;28.3;2022-08-20 08:35:30;1660973730;2022-08-20 08:50:30;normal
;2022-08-20 08:40:30;88;2022-08-20 08:40:30;64;2022-08-20 08:40:30;637;2022-08-20 08:40:30;29;2022-08-20 08:40:30;115;2022-08-20 08:40:30;44;2022-08-20 08:40:30;1;2022-08-20 08:40:30;28.2;2022-08-20 08:40:30;1660974030;2022-08-20 08:55:30;normal
;2022-08-20 08:45:30;87;2022-08-20 08:45:30;64;2022-08-20 08:45:30;619;2022-08-20 08:45:30;29;2022-08-20 08:45:30;102;2022-08-20 08:45:30;45;2022-08-20 08:45:30;1;2022-08-20 08:45:30;28.1;2022-08-20 08:45:30;1660974330;2022-08-20 09:00:30;normal
;2022-08-20 08:50:30;88;2022-08-20 08:50:30;64;2022-08-20 08:50:30;626;2022-08-20 08:50:30;30;2022-08-20 08:50:30;104;2022-08-20 08:50:30;45;2022-08-20 08:50:30;1;2022-08-20 08:50:30;28.1;2022-08-20 08:50:30;1660974630;2022-08-20 09:05:30;normal
;2022-08-20 08:55:30;87;2022-08-20 08:55:30;64;2022-08-20 08:55:30;619;2022-08-20 08:55:30;30;2022-08-20 08:55:30;115;2022-08-20 08:55:30;45;2022-08-20 08:55:30;1;2022-08-20 08:55:30;28;2022-08-20 08:55:30;1660974930;2022-08-20 09:10:30;normal
;2022-08-20 09:00:30;88;2022-08-20 09:00:30;64;2022-08-20 09:00:30;637;2022-08-20 09:00:30;30;2022-08-20 09:00:30;133;2022-08-20 09:00:30;45;2022-08-20 09:00:30;1;2022-08-20 09:00:30;28;2022-08-20 09:00:30;1660975230;2022-08-20 09:15:30;normal
;2022-08-20 09:05:30;87;2022-08-20 09:05:30;64;2022-08-20 09:05:30;631;2022-08-20 09:05:30;30;2022-08-20 09:05:30;148;2022-08-20 09:05:30;44;2022-08-20 09:05:30;1;2022-08-20 09:05:30;28;2022-08-20 09:05:30;1660975530;2022-08-20 09:20:30;normal
;2022-08-20 09:10:30;88;2022-08-20 09:10:30;64;2022-08-20 09:10:30;619;2022-08-20 09:10:30;30;2022-08-20 09:10:30;186;2022-08-20 09:10:30;45;2022-08-20 09:10:30;1;2022-08-20 09:10:30;28;2022-08-20 09:10:30;1660975830;2022-08-20 09:25:30;normal
;2022-08-20 09:15:30;88;2022-08-20 09:15:30;64;2022-08-20 09:15:30;624;2022-08-20 09:15:30;30;2022-08-20 09:15:30;161;2022-08-20 09:15:30;45;2022-08-20 09:15:30;1;2022-08-20 09:15:30;28;2022-08-20 09:15:30;1660976130;2022-08-20 09:30:30;normal
;2022-08-20 09:20:30;88;2022-08-20 09:20:30;64;2022-08-20 09:20:30;624;2022-08-20 09:20:30;30;2022-08-20 09:20:30;153;2022-08-20 09:20:30;44;2022-08-20 09:20:30;1;2022-08-20 09:20:30;27.9;2022-08-20 09:20:30;1660976430;2022-08-20 09:35:30;normal
;2022-08-20 09:25:30;87;2022-08-20 09:25:30;64;2022-08-20 09:25:30;614;2022-08-20 09:25:30;30;2022-08-20 09:25:30;209;2022-08-20 09:25:30;45;2022-08-20 09:25:30;1;2022-08-20 09:25:30;27.9;2022-08-20 09:25:30;1660976730;2022-08-20 09:40:30;normal
;2022-08-20 09:30:30;89;2022-08-20 09:30:30;64;2022-08-20 09:30:30;630;2022-08-20 09:30:30;30;2022-08-20 09:30:30;261;2022-08-20 09:30:30;45;2022-08-20 09:30:30;1;2022-08-20 09:30:30;27.9;2022-08-20 09:30:30;1660977030;2022-08-20 09:45:30;normal
;2022-08-20 09:35:30;87;2022-08-20 09:35:30;64;2022-08-20 09:35:30;626;2022-08-20 09:35:30;30;2022-08-20 09:35:30;245;2022-08-20 09:35:30;45;2022-08-20 09:35:30;1;2022-08-20 09:35:30;27.9;2022-08-20 09:35:30;1660977330;2022-08-20 09:50:30;normal
;2022-08-20 09:40:30;88;2022-08-20 09:40:30;64;2022-08-20 09:40:30;620;2022-08-20 09:40:30;30;2022-08-20 09:40:30;1049;2022-08-20 09:40:30;45;2022-08-20 09:40:30;1;2022-08-20 09:40:30;28;2022-08-20 09:40:30;1660977630;2022-08-20 09:55:30;normal
;2022-08-20 09:45:30;88;2022-08-20 09:45:30;64;2022-08-20 09:45:30;617;2022-08-20 09:45:30;29;2022-08-20 09:45:30;1351;2022-08-20 09:45:30;45;2022-08-20 09:45:30;1;2022-08-20 09:45:30;28.1;2022-08-20 09:45:30;1660977930;2022-08-20 10:00:30;normal
;2022-08-20 09:50:30;88;2022-08-20 09:50:30;64;2022-08-20 09:50:30;625;2022-08-20 09:50:30;29;2022-08-20 09:50:30;1267;2022-08-20 09:50:30;45;2022-08-20 09:50:30;1;2022-08-20 09:50:30;28.2;2022-08-20 09:50:30;1660978230;2022-08-20 10:05:30;normal
;2022-08-20 09:55:30;88;2022-08-20 09:55:30;64;2022-08-20 09:55:30;637;2022-08-20 09:55:30;29;2022-08-20 09:55:30;386;2022-08-20 09:55:30;45;2022-08-20 09:55:30;1;2022-08-20 09:55:30;28.2;2022-08-20 09:55:30;1660978530;2022-08-20 10:10:30;normal
